DATE,TIME,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
03/12/2011,06:23,0.68,-,-,0.55,0.13
03/12/2011,06:24,0.65,0.64,-,0.55,0.10
03/12/2011,06:25,0.49,-,-,0.55,-0.06
03/12/2011,06:26,0.42,-,-,0.55,-0.13
03/12/2011,06:27,0.39,-,-,0.55,-0.16
03/12/2011,06:28,0.43,-,-,0.55,-0.12
03/12/2011,06:29,0.49,-,-,0.55,-0.06
03/12/2011,06:30,0.56,0.52,-,0.55,0.01
03/12/2011,06:31,0.55,-,-,0.55,0.00
03/12/2011,06:32,0.64,-,-,0.55,0.09
03/12/2011,06:33,0.74,-,-,0.55,0.19
03/12/2011,06:34,0.77,-,-,0.56,0.21
03/12/2011,06:35,0.82,-,-,0.56,0.26
03/12/2011,06:36,0.81,0.80,-,0.56,0.25
03/12/2011,06:37,0.78,-,-,0.56,0.22
03/12/2011,06:38,0.73,-,-,0.56,0.17
03/12/2011,06:39,0.68,-,-,0.56,0.12
03/12/2011,06:40,0.68,-,-,0.56,0.12
03/12/2011,06:41,0.72,-,-,0.56,0.16
03/12/2011,06:42,0.70,0.69,-,0.56,0.14
03/12/2011,06:43,0.62,-,-,0.56,0.06
03/12/2011,06:44,0.56,-,-,0.56,0.00
03/12/2011,06:45,0.51,-,-,0.56,-0.05
03/12/2011,06:46,0.41,-,-,0.56,-0.15
03/12/2011,06:47,0.33,-,-,0.56,-0.23
03/12/2011,06:48,0.26,0.30,-,0.56,-0.30
03/12/2011,06:49,0.16,-,-,0.56,-0.40
03/12/2011,06:50,0.11,-,-,0.56,-0.45
03/12/2011,06:51,0.15,-,-,0.56,-0.41
03/12/2011,06:52,0.26,-,-,0.56,-0.30
03/12/2011,06:53,0.45,-,-,0.56,-0.11
03/12/2011,06:54,0.65,0.55,-,0.56,0.09
03/12/2011,06:55,0.81,-,-,0.56,0.25
03/12/2011,06:56,0.96,-,-,0.56,0.40
03/12/2011,06:57,1.07,-,-,0.56,0.51
03/12/2011,06:58,1.10,-,-,0.56,0.54
03/12/2011,06:59,1.03,-,-,0.56,0.47
03/12/2011,07:00,0.97,1.00,-,0.56,0.41
03/12/2011,07:01,0.89,-,-,0.56,0.33
03/12/2011,07:02,0.74,-,-,0.56,0.18
03/12/2011,07:03,0.60,-,-,0.56,0.04
03/12/2011,07:04,0.49,-,-,0.55,-0.06
03/12/2011,07:05,0.43,-,-,0.55,-0.12
03/12/2011,07:06,0.35,0.38,-,0.55,-0.20
03/12/2011,07:07,0.28,-,-,0.55,-0.27
03/12/2011,07:08,0.28,-,-,0.55,-0.27
03/12/2011,07:09,0.27,-,-,0.55,-0.28
03/12/2011,07:10,0.26,-,-,0.55,-0.29
03/12/2011,07:11,0.25,-,-,0.55,-0.30
03/12/2011,07:12,0.26,0.26,-,0.55,-0.29
03/12/2011,07:13,0.28,-,-,0.55,-0.27
03/12/2011,07:14,0.32,-,-,0.55,-0.23
03/12/2011,07:15,0.39,-,-,0.55,-0.16
03/12/2011,07:16,0.46,-,-,0.55,-0.09
03/12/2011,07:17,0.61,-,-,0.55,0.06
03/12/2011,07:18,0.70,0.64,-,0.55,0.15
03/12/2011,07:19,0.77,-,-,0.55,0.22
03/12/2011,07:20,0.86,-,-,0.55,0.31
03/12/2011,07:21,0.90,-,-,0.55,0.35
03/12/2011,07:22,0.93,-,-,0.55,0.38
03/12/2011,07:23,0.91,-,-,0.55,0.36
03/12/2011,07:24,0.88,0.89,-,0.55,0.33
03/12/2011,07:25,0.79,-,-,0.55,0.24
03/12/2011,07:26,0.67,-,-,0.55,0.12
03/12/2011,07:27,0.57,-,-,0.55,0.02
03/12/2011,07:28,0.49,-,-,0.55,-0.06
03/12/2011,07:29,0.42,-,-,0.55,-0.13
03/12/2011,07:30,0.35,0.38,-,0.55,-0.20
03/12/2011,07:31,0.29,-,-,0.55,-0.26
03/12/2011,07:32,0.26,-,-,0.55,-0.29
03/12/2011,07:33,0.26,-,-,0.55,-0.29
03/12/2011,07:34,0.25,-,-,0.55,-0.30
03/12/2011,07:35,0.25,-,-,0.55,-0.30
03/12/2011,07:36,0.29,0.28,-,0.55,-0.26
03/12/2011,07:37,0.38,-,-,0.55,-0.17
03/12/2011,07:38,0.47,-,-,0.55,-0.08
03/12/2011,07:39,0.54,-,-,0.55,-0.01
03/12/2011,07:40,0.62,-,-,0.54,0.08
03/12/2011,07:41,0.66,-,-,0.54,0.12
03/12/2011,07:42,0.71,0.69,-,0.54,0.17
03/12/2011,07:43,0.80,-,-,0.54,0.26
03/12/2011,07:44,0.82,-,-,0.54,0.28
03/12/2011,07:45,0.82,-,-,0.54,0.28
03/12/2011,07:46,0.77,-,-,0.54,0.23
03/12/2011,07:47,0.68,-,-,0.54,0.14
03/12/2011,07:48,0.65,0.69,-,0.54,0.11
03/12/2011,07:49,0.71,-,-,0.54,0.17
03/12/2011,07:50,0.71,-,-,0.54,0.17
03/12/2011,07:51,0.70,-,-,0.54,0.16
03/12/2011,07:52,0.69,-,-,0.54,0.15
03/12/2011,07:53,0.67,-,-,0.54,0.13
03/12/2011,07:54,0.62,0.64,-,0.54,0.08
03/12/2011,07:55,0.56,-,-,0.54,0.02
03/12/2011,07:56,0.47,-,-,0.54,-0.07
03/12/2011,07:57,0.38,-,-,0.54,-0.16
03/12/2011,07:58,0.28,-,-,0.54,-0.26
03/12/2011,07:59,0.15,-,-,0.54,-0.39
03/12/2011,08:00,0.10,0.14,-,0.54,-0.44
03/12/2011,08:01,0.16,-,-,0.54,-0.38
03/12/2011,08:02,0.26,-,-,0.54,-0.28
03/12/2011,08:03,0.37,-,-,0.54,-0.17
03/12/2011,08:04,0.46,-,-,0.53,-0.07
03/12/2011,08:05,0.55,-,-,0.53,0.02
03/12/2011,08:06,0.65,0.59,-,0.53,0.12
03/12/2011,08:07,0.70,-,-,0.53,0.17
03/12/2011,08:08,0.68,-,-,0.53,0.15
03/12/2011,08:09,0.61,-,-,0.53,0.08
03/12/2011,08:10,0.54,-,-,0.53,0.01
03/12/2011,08:11,0.45,-,-,0.53,-0.08
03/12/2011,08:12,0.42,0.45,-,0.53,-0.11
03/12/2011,08:13,0.47,-,-,0.53,-0.06
03/12/2011,08:14,0.55,-,-,0.53,0.02
03/12/2011,08:15,0.55,-,-,0.53,0.02
03/12/2011,08:16,0.57,-,-,0.53,0.04
03/12/2011,08:17,0.65,-,-,0.53,0.12
03/12/2011,08:18,0.72,0.69,-,0.53,0.19
03/12/2011,08:19,0.78,-,-,0.53,0.25
03/12/2011,08:20,0.76,-,-,0.53,0.23
03/12/2011,08:21,0.73,-,-,0.53,0.20
03/12/2011,08:22,0.61,-,-,0.52,0.09
03/12/2011,08:23,0.53,-,-,0.52,0.01
03/12/2011,08:24,0.50,0.52,-,0.52,-0.02
03/12/2011,08:25,0.50,-,-,0.52,-0.02
03/12/2011,08:26,0.53,-,-,0.52,0.01
03/12/2011,08:27,0.51,-,-,0.52,-0.01
03/12/2011,08:28,0.51,-,-,0.52,-0.01
03/12/2011,08:29,0.54,-,-,0.52,0.02
03/12/2011,08:30,0.55,0.54,-,0.52,0.03
03/12/2011,08:31,0.57,-,-,0.52,0.05
03/12/2011,08:32,0.55,-,-,0.52,0.03
03/12/2011,08:33,0.44,-,-,0.52,-0.08
03/12/2011,08:34,0.41,-,-,0.51,-0.10
03/12/2011,08:35,0.36,-,-,0.51,-0.15
03/12/2011,08:36,0.26,0.32,-,0.51,-0.25
03/12/2011,08:37,0.27,-,-,0.51,-0.24
03/12/2011,08:38,0.31,-,-,0.51,-0.20
03/12/2011,08:39,0.29,-,-,0.51,-0.22
03/12/2011,08:40,0.34,-,-,0.51,-0.17
03/12/2011,08:41,0.43,-,-,0.51,-0.08
03/12/2011,08:42,0.51,0.47,-,0.51,0.00
03/12/2011,08:43,0.60,-,-,0.51,0.09
03/12/2011,08:44,0.67,-,-,0.51,0.16
03/12/2011,08:45,0.72,-,-,0.51,0.21
03/12/2011,08:46,0.75,-,-,0.50,0.25
03/12/2011,08:47,0.80,-,-,0.50,0.30
03/12/2011,08:48,0.79,0.79,-,0.50,0.29
03/12/2011,08:49,0.78,-,-,0.50,0.28
03/12/2011,08:50,0.76,-,-,0.50,0.26
03/12/2011,08:51,0.66,-,-,0.50,0.16
03/12/2011,08:52,0.63,-,-,0.50,0.13
03/12/2011,08:53,0.59,-,-,0.50,0.09
03/12/2011,08:54,0.53,0.56,-,0.50,0.03
03/12/2011,08:55,0.50,-,-,0.50,0.00
03/12/2011,08:56,0.44,-,-,0.50,-0.06
03/12/2011,08:57,0.40,-,-,0.50,-0.10
03/12/2011,08:58,0.41,-,-,0.50,-0.09
03/12/2011,08:59,0.44,-,-,0.50,-0.06
03/12/2011,09:00,0.46,0.44,-,0.50,-0.04
03/12/2011,09:01,0.46,-,-,0.50,-0.04
03/12/2011,09:02,0.49,-,-,0.50,-0.01
03/12/2011,09:03,0.52,-,-,0.50,0.02
03/12/2011,09:04,0.52,-,-,0.49,0.03
03/12/2011,09:05,0.46,-,-,0.49,-0.03
03/12/2011,09:06,0.41,0.43,-,0.49,-0.08
03/12/2011,09:07,0.30,-,-,0.49,-0.19
03/12/2011,09:08,0.19,-,-,0.49,-0.30
03/12/2011,09:09,0.16,-,-,0.49,-0.33
03/12/2011,09:10,0.12,-,-,0.48,-0.36
03/12/2011,09:11,0.11,-,-,0.48,-0.37
03/12/2011,09:12,0.16,0.14,-,0.48,-0.32
03/12/2011,09:13,0.26,-,-,0.48,-0.22
03/12/2011,09:14,0.41,-,-,0.48,-0.07
03/12/2011,09:15,0.58,-,-,0.48,0.10
03/12/2011,09:16,0.70,-,-,0.48,0.22
03/12/2011,09:17,0.73,-,-,0.48,0.25
03/12/2011,09:18,0.79,0.75,-,0.48,0.31
03/12/2011,09:19,0.78,-,-,0.48,0.30
03/12/2011,09:20,0.73,-,-,0.48,0.25
03/12/2011,09:21,0.71,-,-,0.48,0.23
03/12/2011,09:22,0.64,-,-,0.47,0.17
03/12/2011,09:23,0.60,-,-,0.47,0.13
03/12/2011,09:24,0.56,0.58,-,0.47,0.09
03/12/2011,09:25,0.56,-,-,0.47,0.09
03/12/2011,09:26,0.58,-,-,0.47,0.11
03/12/2011,09:27,0.54,-,-,0.47,0.07
03/12/2011,09:28,0.52,-,-,0.47,0.05
03/12/2011,09:29,0.51,-,-,0.47,0.04
03/12/2011,09:30,0.47,0.49,-,0.47,0.00
03/12/2011,09:31,0.45,-,-,0.47,-0.02
03/12/2011,09:32,0.41,-,-,0.47,-0.06
03/12/2011,09:33,0.38,-,-,0.47,-0.09
03/12/2011,09:34,0.40,-,-,0.46,-0.06
03/12/2011,09:35,0.41,-,-,0.46,-0.05
03/12/2011,09:36,0.46,0.44,-,0.46,0.00
03/12/2011,09:37,0.49,-,-,0.46,0.03
03/12/2011,09:38,0.54,-,-,0.46,0.08
03/12/2011,09:39,0.56,-,-,0.46,0.10
03/12/2011,09:40,0.55,-,-,0.46,0.09
03/12/2011,09:41,0.51,-,-,0.46,0.05
03/12/2011,09:42,0.48,0.49,-,0.46,0.02
03/12/2011,09:43,0.43,-,-,0.46,-0.03
03/12/2011,09:44,0.38,-,-,0.46,-0.08
03/12/2011,09:45,0.33,-,-,0.46,-0.13
03/12/2011,09:46,0.31,-,-,0.45,-0.14
03/12/2011,09:47,0.31,-,-,0.45,-0.14
03/12/2011,09:48,0.29,0.30,-,0.45,-0.16
03/12/2011,09:49,0.36,-,-,0.45,-0.09
03/12/2011,09:50,0.44,-,-,0.45,-0.01
03/12/2011,09:51,0.49,-,-,0.45,0.04
03/12/2011,09:52,0.56,-,-,0.45,0.11
03/12/2011,09:53,0.59,-,-,0.45,0.14
03/12/2011,09:54,0.64,0.62,-,0.45,0.19
03/12/2011,09:55,0.69,-,-,0.45,0.24
03/12/2011,09:56,0.69,-,-,0.45,0.24
03/12/2011,09:57,0.61,-,-,0.45,0.16
03/12/2011,09:58,0.56,-,-,0.44,0.12
03/12/2011,09:59,0.52,-,-,0.44,0.08
03/12/2011,10:00,0.50,0.51,-,0.44,0.06
03/12/2011,10:01,0.49,-,-,0.44,0.05
03/12/2011,10:02,0.45,-,-,0.44,0.01
03/12/2011,10:03,0.40,-,-,0.44,-0.04
03/12/2011,10:04,0.35,-,-,0.44,-0.09
03/12/2011,10:05,0.32,-,-,0.44,-0.12
03/12/2011,10:06,0.29,0.31,-,0.44,-0.15
03/12/2011,10:07,0.22,-,-,0.44,-0.22
03/12/2011,10:08,0.12,-,-,0.44,-0.32
03/12/2011,10:09,0.07,-,-,0.44,-0.37
03/12/2011,10:10,0.05,-,-,0.43,-0.38
03/12/2011,10:11,0.09,-,-,0.43,-0.34
03/12/2011,10:12,0.16,0.14,-,0.43,-0.27
03/12/2011,10:13,0.27,-,-,0.43,-0.16
03/12/2011,10:14,0.37,-,-,0.43,-0.06
03/12/2011,10:15,0.47,-,-,0.43,0.04
03/12/2011,10:16,0.60,-,-,0.43,0.17
03/12/2011,10:17,0.67,-,-,0.43,0.24
03/12/2011,10:18,0.70,0.68,-,0.43,0.27
03/12/2011,10:19,0.69,-,-,0.43,0.26
03/12/2011,10:20,0.65,-,-,0.43,0.22
03/12/2011,10:21,0.55,-,-,0.43,0.12
03/12/2011,10:22,0.48,-,-,0.42,0.06
03/12/2011,10:23,0.39,-,-,0.42,-0.03
03/12/2011,10:24,0.32,0.36,-,0.42,-0.10
03/12/2011,10:25,0.29,-,-,0.42,-0.13
03/12/2011,10:26,0.26,-,-,0.42,-0.16
03/12/2011,10:27,0.29,-,-,0.42,-0.13
03/12/2011,10:28,0.39,-,-,0.42,-0.03
03/12/2011,10:29,0.51,-,-,0.42,0.09
03/12/2011,10:30,0.62,0.56,-,0.42,0.20
03/12/2011,10:31,0.71,-,-,0.42,0.29
03/12/2011,10:32,0.74,-,-,0.42,0.32
03/12/2011,10:33,0.76,-,-,0.42,0.34
03/12/2011,10:34,0.72,-,-,0.41,0.31
03/12/2011,10:35,0.61,-,-,0.41,0.20
03/12/2011,10:36,0.54,0.58,-,0.41,0.13
03/12/2011,10:37,0.45,-,-,0.41,0.04
03/12/2011,10:38,0.36,-,-,0.41,-0.05
03/12/2011,10:39,0.28,-,-,0.41,-0.13
03/12/2011,10:40,0.21,-,-,0.41,-0.20
03/12/2011,10:41,0.16,-,-,0.41,-0.25
03/12/2011,10:42,0.15,0.16,-,0.41,-0.26
03/12/2011,10:43,0.14,-,-,0.41,-0.27
03/12/2011,10:44,0.16,-,-,0.41,-0.25
03/12/2011,10:45,0.21,-,-,0.41,-0.20
03/12/2011,10:46,0.30,-,-,0.40,-0.10
03/12/2011,10:47,0.38,-,-,0.40,-0.02
03/12/2011,10:48,0.48,0.42,-,0.40,0.08
03/12/2011,10:49,0.52,-,-,0.40,0.12
03/12/2011,10:50,0.58,-,-,0.40,0.18
03/12/2011,10:51,0.62,-,-,0.40,0.22
03/12/2011,10:52,0.67,-,-,0.40,0.27
03/12/2011,10:53,0.68,-,-,0.40,0.28
03/12/2011,10:54,0.63,0.64,-,0.40,0.23
03/12/2011,10:55,0.55,-,-,0.40,0.15
03/12/2011,10:56,0.51,-,-,0.40,0.11
03/12/2011,10:57,0.48,-,-,0.40,0.08
03/12/2011,10:58,0.44,-,-,0.39,0.05
03/12/2011,10:59,0.39,-,-,0.39,0.00
03/12/2011,11:00,0.35,0.38,-,0.39,-0.04
03/12/2011,11:01,0.32,-,-,0.39,-0.07
03/12/2011,11:02,0.32,-,-,0.39,-0.07
03/12/2011,11:03,0.35,-,-,0.39,-0.04
03/12/2011,11:04,0.35,-,-,0.39,-0.04
03/12/2011,11:05,0.36,-,-,0.39,-0.03
03/12/2011,11:06,0.37,0.37,-,0.39,-0.02
03/12/2011,11:07,0.38,-,-,0.39,-0.01
03/12/2011,11:08,0.41,-,-,0.39,0.02
03/12/2011,11:09,0.42,-,-,0.39,0.03
03/12/2011,11:10,0.40,-,-,0.39,0.01
03/12/2011,11:11,0.40,-,-,0.39,0.01
03/12/2011,11:12,0.38,0.39,-,0.39,-0.01
03/12/2011,11:13,0.40,-,-,0.39,0.01
03/12/2011,11:14,0.37,-,-,0.39,-0.02
03/12/2011,11:15,0.36,-,-,0.39,-0.03
03/12/2011,11:16,0.35,-,-,0.38,-0.03
03/12/2011,11:17,0.30,-,-,0.38,-0.08
03/12/2011,11:18,0.28,0.29,-,0.38,-0.10
03/12/2011,11:19,0.23,-,-,0.38,-0.15
03/12/2011,11:20,0.25,-,-,0.38,-0.13
03/12/2011,11:21,0.25,-,-,0.38,-0.13
03/12/2011,11:22,0.23,-,-,0.38,-0.15
03/12/2011,11:23,0.24,-,-,0.38,-0.14
03/12/2011,11:24,0.28,0.27,-,0.38,-0.10
03/12/2011,11:25,0.35,-,-,0.38,-0.03
03/12/2011,11:26,0.41,-,-,0.38,0.03
03/12/2011,11:27,0.51,-,-,0.38,0.13
03/12/2011,11:28,0.58,-,-,0.37,0.21
03/12/2011,11:29,0.64,-,-,0.37,0.27
03/12/2011,11:30,0.71,0.66,-,0.37,0.34
03/12/2011,11:31,0.68,-,-,0.37,0.31
03/12/2011,11:32,0.66,-,-,0.37,0.29
03/12/2011,11:33,0.56,-,-,0.37,0.19
03/12/2011,11:34,0.46,-,-,0.37,0.09
03/12/2011,11:35,0.37,-,-,0.37,0.00
03/12/2011,11:36,0.22,0.29,-,0.37,-0.15
03/12/2011,11:37,0.09,-,-,0.37,-0.28
03/12/2011,11:38,-0.02,-,-,0.37,-0.39
03/12/2011,11:39,-0.07,-,-,0.37,-0.44
03/12/2011,11:40,-0.05,-,-,0.36,-0.41
03/12/2011,11:41,0.04,-,-,0.36,-0.32
03/12/2011,11:42,0.16,0.11,-,0.36,-0.20
03/12/2011,11:43,0.32,-,-,0.36,-0.04
03/12/2011,11:44,0.47,-,-,0.36,0.11
03/12/2011,11:45,0.60,-,-,0.36,0.24
03/12/2011,11:46,0.60,-,-,0.36,0.24
03/12/2011,11:47,0.60,-,-,0.36,0.24
03/12/2011,11:48,0.57,0.58,-,0.36,0.21
03/12/2011,11:49,0.51,-,-,0.36,0.15
03/12/2011,11:50,0.42,-,-,0.36,0.06
03/12/2011,11:51,0.33,-,-,0.36,-0.03
03/12/2011,11:52,0.25,-,-,0.36,-0.11
03/12/2011,11:53,0.22,-,-,0.36,-0.14
03/12/2011,11:54,0.24,0.24,-,0.36,-0.12
03/12/2011,11:55,0.33,-,-,0.36,-0.03
03/12/2011,11:56,0.43,-,-,0.36,0.07
03/12/2011,11:57,0.50,-,-,0.36,0.14
03/12/2011,11:58,0.57,-,-,0.35,0.22
03/12/2011,11:59,0.55,-,-,0.35,0.20
03/12/2011,12:00,0.52,0.54,-,0.35,0.17
03/12/2011,12:01,0.49,-,-,0.35,0.14
03/12/2011,12:02,0.44,-,-,0.35,0.09
03/12/2011,12:03,0.40,-,-,0.35,0.05
03/12/2011,12:04,0.35,-,-,0.35,0.00
03/12/2011,12:05,0.30,-,-,0.35,-0.05
03/12/2011,12:06,0.33,0.32,-,0.35,-0.02
03/12/2011,12:07,0.36,-,-,0.35,0.01
03/12/2011,12:08,0.40,-,-,0.35,0.05
03/12/2011,12:09,0.40,-,-,0.35,0.05
03/12/2011,12:10,0.38,-,-,0.35,0.03
03/12/2011,12:11,0.34,-,-,0.35,-0.01
03/12/2011,12:12,0.26,0.29,-,0.35,-0.09
03/12/2011,12:13,0.16,-,-,0.35,-0.19
03/12/2011,12:14,0.06,-,-,0.35,-0.29
03/12/2011,12:15,-0.04,-,-,0.35,-0.39
03/12/2011,12:16,-0.11,-,-,0.34,-0.45
03/12/2011,12:17,-0.08,-,-,0.34,-0.42
03/12/2011,12:18,-0.06,-0.07,-,0.34,-0.40
03/12/2011,12:19,0.04,-,-,0.34,-0.30
03/12/2011,12:20,0.14,-,-,0.34,-0.20
03/12/2011,12:21,0.26,-,-,0.34,-0.08
03/12/2011,12:22,0.40,-,-,0.34,0.06
03/12/2011,12:23,0.53,-,-,0.34,0.19
03/12/2011,12:24,0.60,0.55,-,0.34,0.26
03/12/2011,12:25,0.59,-,-,0.34,0.25
03/12/2011,12:26,0.55,-,-,0.34,0.21
03/12/2011,12:27,0.52,-,-,0.34,0.18
03/12/2011,12:28,0.51,-,-,0.34,0.17
03/12/2011,12:29,0.52,-,-,0.34,0.18
03/12/2011,12:30,0.50,0.51,-,0.34,0.16
03/12/2011,12:31,0.50,-,-,0.34,0.16
03/12/2011,12:32,0.52,-,-,0.34,0.18
03/12/2011,12:33,0.54,-,-,0.34,0.20
03/12/2011,12:34,0.53,-,-,0.34,0.19
03/12/2011,12:35,0.51,-,-,0.34,0.17
03/12/2011,12:36,0.42,0.45,-,0.34,0.08
03/12/2011,12:37,0.33,-,-,0.34,-0.01
03/12/2011,12:38,0.23,-,-,0.34,-0.11
03/12/2011,12:39,0.12,-,-,0.34,-0.22
03/12/2011,12:40,0.06,-,-,0.34,-0.28
03/12/2011,12:41,0.03,-,-,0.34,-0.31
03/12/2011,12:42,0.01,0.02,-,0.34,-0.33
03/12/2011,12:43,0.02,-,-,0.34,-0.32
03/12/2011,12:44,0.13,-,-,0.34,-0.21
03/12/2011,12:45,0.22,-,-,0.34,-0.12
03/12/2011,12:46,0.29,-,-,0.33,-0.04
03/12/2011,12:47,0.36,-,-,0.33,0.03
03/12/2011,12:48,0.39,0.37,-,0.33,0.06
03/12/2011,12:49,0.40,-,-,0.33,0.07
03/12/2011,12:50,0.39,-,-,0.33,0.06
03/12/2011,12:51,0.35,-,-,0.33,0.02
03/12/2011,12:52,0.28,-,-,0.33,-0.05
03/12/2011,12:53,0.26,-,-,0.33,-0.07
03/12/2011,12:54,0.28,0.27,-,0.33,-0.05
03/12/2011,12:55,0.32,-,-,0.33,-0.01
03/12/2011,12:56,0.37,-,-,0.33,0.04
03/12/2011,12:57,0.40,-,-,0.33,0.07
03/12/2011,12:58,0.46,-,-,0.33,0.13
03/12/2011,12:59,0.47,-,-,0.33,0.14
03/12/2011,13:00,0.45,0.45,-,0.33,0.12
03/12/2011,13:01,0.41,-,-,0.33,0.08
03/12/2011,13:02,0.36,-,-,0.33,0.03
03/12/2011,13:03,0.33,-,-,0.33,0.00
03/12/2011,13:04,0.29,-,-,0.33,-0.04
03/12/2011,13:05,0.28,-,-,0.33,-0.05
03/12/2011,13:06,0.27,0.27,-,0.33,-0.06
03/12/2011,13:07,0.27,-,-,0.33,-0.06
03/12/2011,13:08,0.30,-,-,0.33,-0.03
03/12/2011,13:09,0.27,-,-,0.33,-0.06
03/12/2011,13:10,0.28,-,-,0.33,-0.05
03/12/2011,13:11,0.26,-,-,0.33,-0.07
03/12/2011,13:12,0.22,0.25,-,0.33,-0.11
03/12/2011,13:13,0.27,-,-,0.33,-0.06
03/12/2011,13:14,0.28,-,-,0.33,-0.05
03/12/2011,13:15,0.31,-,-,0.33,-0.02
03/12/2011,13:16,0.36,-,-,0.32,0.04
03/12/2011,13:17,0.39,-,-,0.32,0.07
03/12/2011,13:18,0.44,0.42,-,0.32,0.12
03/12/2011,13:19,0.48,-,-,0.32,0.16
03/12/2011,13:20,0.47,-,-,0.32,0.15
03/12/2011,13:21,0.42,-,-,0.32,0.10
03/12/2011,13:22,0.40,-,-,0.32,0.08
03/12/2011,13:23,0.37,-,-,0.32,0.05
03/12/2011,13:24,0.29,0.32,-,0.32,-0.03
03/12/2011,13:25,0.22,-,-,0.32,-0.10
03/12/2011,13:26,0.18,-,-,0.32,-0.14
03/12/2011,13:27,0.18,-,-,0.32,-0.14
03/12/2011,13:28,0.22,-,-,0.32,-0.10
03/12/2011,13:29,0.27,-,-,0.32,-0.05
03/12/2011,13:30,0.32,0.30,-,0.32,0.00
03/12/2011,13:31,0.38,-,-,0.32,0.06
03/12/2011,13:32,0.41,-,-,0.32,0.09
03/12/2011,13:33,0.42,-,-,0.32,0.10
03/12/2011,13:34,0.42,-,-,0.32,0.10
03/12/2011,13:35,0.41,-,-,0.32,0.09
03/12/2011,13:36,0.35,0.37,-,0.32,0.03
03/12/2011,13:37,0.26,-,-,0.32,-0.06
03/12/2011,13:38,0.20,-,-,0.32,-0.12
03/12/2011,13:39,0.21,-,-,0.32,-0.11
03/12/2011,13:40,0.28,-,-,0.32,-0.04
03/12/2011,13:41,0.35,-,-,0.32,0.03
03/12/2011,13:42,0.39,0.36,-,0.32,0.07
03/12/2011,13:43,0.39,-,-,0.32,0.07
03/12/2011,13:44,0.40,-,-,0.32,0.08
03/12/2011,13:45,0.45,-,-,0.32,0.13
03/12/2011,13:46,0.39,-,-,0.32,0.07
03/12/2011,13:47,0.31,-,-,0.32,-0.01
03/12/2011,13:48,0.26,0.29,-,0.32,-0.06
03/12/2011,13:49,0.20,-,-,0.32,-0.12
03/12/2011,13:50,0.19,-,-,0.32,-0.13
03/12/2011,13:51,0.20,-,-,0.32,-0.12
03/12/2011,13:52,0.24,-,-,0.32,-0.08
03/12/2011,13:53,0.30,-,-,0.32,-0.02
03/12/2011,13:54,0.38,0.33,-,0.32,0.06
03/12/2011,13:55,0.40,-,-,0.32,0.08
03/12/2011,13:56,0.43,-,-,0.32,0.11
03/12/2011,13:57,0.41,-,-,0.32,0.09
03/12/2011,13:58,0.37,-,-,0.32,0.05
03/12/2011,13:59,0.31,-,-,0.32,-0.01
03/12/2011,14:00,0.23,0.27,-,0.32,-0.09
03/12/2011,14:01,0.16,-,-,0.32,-0.16
03/12/2011,14:02,0.14,-,-,0.32,-0.18
03/12/2011,14:03,0.14,-,-,0.32,-0.18
03/12/2011,14:04,0.14,-,-,0.32,-0.18
03/12/2011,14:05,0.18,-,-,0.32,-0.14
03/12/2011,14:06,0.26,0.22,-,0.32,-0.06
03/12/2011,14:07,0.31,-,-,0.32,-0.01
03/12/2011,14:08,0.35,-,-,0.32,0.03
03/12/2011,14:09,0.38,-,-,0.32,0.06
03/12/2011,14:10,0.34,-,-,0.32,0.02
03/12/2011,14:11,0.30,-,-,0.32,-0.02
03/12/2011,14:12,0.27,0.29,-,0.32,-0.05
03/12/2011,14:13,0.23,-,-,0.32,-0.09
03/12/2011,14:14,0.24,-,-,0.32,-0.08
03/12/2011,14:15,0.28,-,-,0.32,-0.04
03/12/2011,14:16,0.28,-,-,0.32,-0.04
03/12/2011,14:17,0.27,-,-,0.32,-0.05
03/12/2011,14:18,0.27,0.28,-,0.32,-0.05
03/12/2011,14:19,0.31,-,-,0.32,-0.01
03/12/2011,14:20,0.36,-,-,0.32,0.04
03/12/2011,14:21,0.40,-,-,0.32,0.08
03/12/2011,14:22,0.42,-,-,0.32,0.10
03/12/2011,14:23,0.39,-,-,0.32,0.07
03/12/2011,14:24,0.42,0.41,-,0.32,0.10
03/12/2011,14:25,0.46,-,-,0.32,0.14
03/12/2011,14:26,0.48,-,-,0.32,0.16
03/12/2011,14:27,0.47,-,-,0.32,0.15
03/12/2011,14:28,0.47,-,-,0.32,0.15
03/12/2011,14:29,0.50,-,-,0.32,0.18
03/12/2011,14:30,0.49,0.49,-,0.32,0.17
03/12/2011,14:31,0.52,-,-,0.32,0.20
03/12/2011,14:32,0.51,-,-,0.32,0.19
03/12/2011,14:33,0.49,-,-,0.32,0.17
03/12/2011,14:34,0.41,-,-,0.32,0.09
03/12/2011,14:35,0.32,-,-,0.32,0.00
03/12/2011,14:36,0.27,0.29,-,0.32,-0.05
03/12/2011,14:37,0.20,-,-,0.32,-0.12
03/12/2011,14:38,0.08,-,-,0.32,-0.24
03/12/2011,14:39,0.00,-,-,0.32,-0.32
03/12/2011,14:40,-0.04,-,-,0.32,-0.36
03/12/2011,14:41,-0.04,-,-,0.32,-0.36
03/12/2011,14:42,0.05,0.02,-,0.32,-0.27
03/12/2011,14:43,0.17,-,-,0.32,-0.15
